time-step,cId,c.cpu(full/used),c.storage(full/used),c.ram(full/used),c.currUsersAllocated
241,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
241,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
241,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
241,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
241,c20,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
241,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
241,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
241,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
241,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
241,c25,"(224000, 183861)","(147456, 98529)","(311296, 163867)","['v12', 'v0', 'v19']"
241,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c6,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c11,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c18,"(224000, 24074)","(147456, 8537)","(311296, 88)","['v6', 'v10', 'v13', 'v14', 'v18', 'v21', 'v23', 'v24', 'v15', 'v3', 'v5', 'v7', 'v8', 'v11', 'v22']"
301,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c20,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
301,c25,"(224000, 183861)","(147456, 98529)","(311296, 163867)","['v12', 'v0', 'v19']"
301,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c6,"(224000, 24074)","(147456, 8537)","(311296, 88)","['v6', 'v10', 'v13', 'v14', 'v18', 'v21', 'v23', 'v24', 'v15', 'v3', 'v5', 'v7', 'v8', 'v11', 'v22']"
361,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c11,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c20,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
361,c25,"(224000, 183861)","(147456, 98529)","(311296, 163867)","['v12', 'v0', 'v19']"
361,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c5,"(224000, 24074)","(147456, 8537)","(311296, 88)","['v6', 'v10', 'v13', 'v14', 'v18', 'v21', 'v23', 'v24', 'v15', 'v3', 'v5', 'v7', 'v8', 'v11', 'v22']"
421,c6,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c11,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c20,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
421,c25,"(224000, 183861)","(147456, 98529)","(311296, 163867)","['v12', 'v0', 'v19']"
421,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c6,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c11,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c16,"(224000, 24074)","(147456, 8537)","(311296, 88)","['v6', 'v10', 'v13', 'v14', 'v18', 'v21', 'v23', 'v24', 'v15', 'v3', 'v5', 'v7', 'v8', 'v11', 'v22']"
481,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c20,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
481,c25,"(224000, 183861)","(147456, 98529)","(311296, 163867)","['v12', 'v0', 'v19']"
481,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c6,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c11,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c20,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
541,c24,"(224000, 24074)","(147456, 8537)","(311296, 88)","['v6', 'v10', 'v13', 'v14', 'v18', 'v21', 'v23', 'v24', 'v15', 'v3', 'v5', 'v7', 'v8', 'v11', 'v22']"
541,c25,"(224000, 183861)","(147456, 98529)","(311296, 163867)","['v12', 'v0', 'v19']"
541,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c6,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c11,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c20,"(224000, 31872)","(147456, 14559)","(311296, 8331)","['v10', 'v13', 'v14', 'v18', 'v23', 'v24', 'v15', 'v3', 'v5', 'v7', 'v8', 'v11', 'v22']"
601,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c24,"(224000, 176063)","(147456, 92507)","(311296, 155624)","['v6', 'v21', 'v12', 'v0', 'v19']"
601,c25,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
601,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c2,"(224000, 31872)","(147456, 14559)","(311296, 8331)","['v10', 'v13', 'v14', 'v18', 'v23', 'v24', 'v15', 'v3', 'v5', 'v7', 'v8', 'v11', 'v22']"
661,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c6,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c11,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c20,"(224000, 176063)","(147456, 92507)","(311296, 155624)","['v6', 'v21', 'v12', 'v0', 'v19']"
661,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c25,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
661,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c4,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c5,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c6,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c7,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c8,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c9,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c10,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c11,"(224000, 24074)","(147456, 8537)","(311296, 88)","['v6', 'v10', 'v13', 'v14', 'v18', 'v21', 'v23', 'v24', 'v15', 'v3', 'v5', 'v7', 'v8', 'v11', 'v22']"
721,c12,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c13,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c14,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c15,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c16,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c17,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c18,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c19,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c20,"(224000, 183861)","(147456, 98529)","(311296, 163867)","['v12', 'v0', 'v19']"
721,c21,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c22,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c23,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c24,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c25,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
721,c26,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c0,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c1,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c2,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
781,c3,"(224000, 224000)","(147456, 147456)","(311296, 311296)",[]
